Ticker,Reported_Date,Actual_Label,Probability,Predicted_Label,fact_ids
KKR,2018-12-31,0.0,0.4770661,0,"[121641, 275365, 275361, 275363, 275356, 220942, 275359, 275351, 244201, 244181, 275347, 275352, 275349, 121598, 121593, 121596, 275345, 275343, 121591, 121592, 121594, 275344, 275342, 121586, 121584, 121583, 275336, 147168, 275338, 275329, 121576, 121579, 121572, 121570, 275331, 129573, 275321, 275322, 121567, 275325, 275318, 121558, 275316, 121554, 275308, 275312, 275313, 275310, 275307, 275306, 26393, 26396, 26400, 275305]"
C,2021-12-31,0.0,0.48226583,0,"[280565, 233345, 274297, 233322, 233332, 233338, 233307, 233298, 233301, 181321, 181314, 181309, 181304, 233280, 233278, 233277, 79445, 159080, 233204, 233188, 223193, 223194, 246803, 233172, 262200, 233156, 233146, 209052, 233138, 233116, 233085, 233072, 233025, 233020, 232998, 232962, 64442, 232947, 232931, 110154, 110152, 110150, 262011, 181224, 64425, 232857, 232854, 232851, 32747, 120082, 232833, 210775, 232810, 232794]"
JPM,2021-06-30,0.0,0.44096306,0,"[234862, 234838, 234837, 234819, 234820, 110315, 234811, 151140, 234800, 234801, 234806, 234762, 234778, 234771, 234769, 234786, 234754, 234790, 234782, 234765, 234724, 110307, 234722, 110304, 234745, 234729, 234743, 234735, 234740, 234742, 234747, 234752, 234731, 234651, 234647, 234644, 234642, 274643, 234646, 234716, 234719, 234717, 234660, 234665, 234710, 234655, 234705, 234677, 234679, 234681, 234690, 234694, 234685, 234699, 234663, 234702, 234707, 234696, 234625, 274638, 234632, 234639, 234624, 234606, 234615, 234611, 234608, 234602, 234620, 234595, 234598, 110299, 234572, 234585, 234577, 234582, 234586, 234576, 234569, 234565, 234549, 263344, 234548, 234545, 234537, 234539, 234509, 234506, 234490, 234486, 64855, 234483, 234475, 234481, 234484, 234472, 234467, 234464, 234452, 110271, 110274, 234449, 234440, 234436, 234441, 234425, 110263, 263174, 263176, 234414, 233631, 234399, 234403, 189725, 166633, 234387, 234389, 234390, 234383, 110258, 280792, 234377, 234378, 110250, 234379, 234376, 159186, 159184, 234344, 234348, 234342, 234339, 234338, 271609, 234327, 234328, 166595, 234319, 234312, 234310, 234299, 234297, 234289, 234276, 234265, 234257, 234244, 120436, 210825, 234246, 210821, 210819, 246844, 234240, 234242, 234230, 33292, 234228, 189645, 189652, 234217, 234227, 234222, 234205, 234213, 234210, 234209, 234202, 60509, 60510, 234199, 234197, 234195, 234189, 110238, 110234, 25609, 234184, 166440, 234173, 234163, 234161, 210810, 234168, 234144, 234139, 234150, 234135, 234155, 234157, 234133, 234152, 234142]"
ALL,2018-03-31,0.0,0.44248456,0,"[61183, 61188, 160027, 61182, 61180, 61179, 104285, 61177, 239220, 42158, 61175, 61176, 61170, 61172, 61168, 61164, 61161, 61165, 61166, 61152, 61157, 61148, 61150, 61144, 61146, 61142, 47549, 61131, 61138, 61135, 61127, 61128, 169935, 131101, 61119, 61111]"
BX,2022-12-31,0.0,0.41314623,0,"[119434, 119429, 119428, 119426, 119422, 119421, 119416, 119413, 119412, 119411, 119408, 119406, 119405, 119401, 119404, 119403, 119399, 119395, 119388, 60076, 49316, 119389, 119387, 119382, 119386, 119377, 119376, 119375, 119374, 119373, 119370, 119360, 119365, 119362, 119358, 119350, 119352, 119351, 119346, 119345, 119342, 119339, 119334, 119332, 119331, 119329, 119330, 119327, 119324, 119322, 119321, 119315, 119319, 119316, 119314, 119312, 119311, 119309, 119308, 119306, 119303, 119305, 119300, 119302, 119301, 273673, 273674, 119299, 119293, 119292, 119297, 119294, 119291, 119290, 119289, 119285, 119275, 119271, 119270, 119267, 119268, 119261, 119265, 119262, 119264, 119253, 119260, 119258, 119255, 119252, 119251, 119250, 119246, 119242, 119248, 119249, 119244, 119240, 119239, 119237, 119236, 176225, 119227, 119228, 119232, 119235, 119229, 119230, 119226, 119225, 119220, 119222, 119224, 119216, 119217, 119208, 119214, 119209, 119207, 119201, 119199, 119206, 119204, 119202]"
ORCL,2022-06-30,0.0,0.42178452,0,"[77293, 77292, 77294, 77272, 77252, 77239, 231897, 231891, 77195, 77149, 165129, 77105, 60269, 165125, 77098, 165104, 77052, 165085, 165080, 188775, 188781, 188784, 197901, 114277, 197887, 165055, 25033, 220067, 125878, 76572, 164996, 164998, 220050, 164975, 249900, 25004, 21190, 76439, 32214, 164857, 32210, 164851, 231576, 32209, 40150, 210591, 20930, 20954, 20955, 40149, 164835, 249885, 249887, 32178, 24984, 24940, 20412]"
AMZN,2019-12-31,1.0,0.44456592,0,"[58009, 266073, 34547, 115659, 190816, 34556, 84109, 190815, 84083, 226043, 237136, 190811, 84055, 84049, 237125, 174307, 190803, 190797, 190799, 266027, 190796, 190793, 266024, 168372, 168370, 34532, 83990, 190791, 190789, 168364, 83978, 107051, 266003, 265986, 265983, 265993, 190775, 265978, 190773, 83969, 83963, 168358, 168357, 65629, 204793, 83936, 115647, 83921, 83926, 190772, 115631, 206109, 58002, 265951, 190765, 243827, 243825, 265914, 159574, 159576, 159575, 190756, 190759, 190761, 190758, 190754, 168334, 83842, 168331, 190755, 34489, 34488, 168325, 168328, 34483, 250830, 190750, 190752, 265894, 168317, 83796, 182113, 182112, 128415, 128413, 44817, 168311, 250820, 190739, 190741, 190735, 243811, 190729, 265849, 128396, 83719, 168301, 265825, 34472, 265812, 265814, 34466, 34467, 115594, 190722, 83710, 265807, 265791, 168289, 83683, 83685, 83684, 83686, 190712, 190713, 34458, 265782, 26170, 26172, 83661, 83662, 34452, 168272, 83652, 83651, 168271, 168269, 168270, 83650, 83640, 168266, 265760, 34437, 34439, 265765, 107042, 182098, 168256, 168255, 168251, 265736, 265735, 26159, 182078, 190701, 237044, 190702, 151956, 237045, 237042, 128317, 265721, 83578, 146912, 168235, 34387, 34388]"
MA,2021-03-31,0.0,0.396706,0,"[167156, 277113, 235432, 263914, 235368, 167094, 159268, 235342, 25771, 80986, 209151, 263754, 166991, 277102, 110474, 114980, 110464, 110440, 110452, 110457, 110432, 110426, 110418, 189884, 110409, 110403, 110402, 110406, 110392, 205969, 33564, 110399, 110395, 110391, 110387, 235114, 235113, 159232, 235108, 198311, 159228, 159227, 159226, 166932, 110385, 110375, 110373, 235071, 235069, 110376, 110378, 110354, 80745, 223309, 209131, 209130, 280925, 234938, 33486, 234928, 209125, 210840, 110333]"
MSFT,2021-03-31,0.0,0.42746502,0,"[167167, 167164, 33662, 41448, 281130, 263984, 33656, 167141, 81158, 81149, 81141, 33652, 214544, 263960, 33643, 81126, 33640, 33638, 167126, 235403, 167120, 167121, 81069, 167109, 263868, 81065, 167102, 167100, 167096, 167104, 263877, 167098, 81049, 81046, 65127, 250495, 81041, 250494, 263851, 263848, 235318, 167075, 167076, 81021, 81005, 81004, 167062, 263795, 263802, 33615, 33616, 263808, 167057, 235281, 235279, 80993, 80991, 80985, 80981, 235277, 80975, 167048, 25766, 189964, 80964, 80969, 80976, 235272, 80933, 80954, 80936, 80930, 80944, 80952, 80943, 80938, 205975, 167024, 167029, 167034, 167023, 80915, 167015, 80906, 115001, 263759, 263761, 80893, 205978, 166994, 263747, 115003, 115006, 166998, 235194, 235210, 166985, 80870, 33591, 33596, 33585, 33583, 33576, 263726, 110455, 166979, 166974, 166973, 110442, 110467, 281017, 80860, 281013, 110472, 114976, 198331, 80836, 80838, 25746, 33575, 33568, 65068, 65066, 65081, 65079, 166962, 166956, 166949, 166953, 80795, 235107, 166945, 198309, 235090, 166938, 189865, 166900, 166898, 166906, 166904, 166913, 166916, 166908, 44553, 106895, 80775, 80777, 235049, 159212, 166879, 263629, 263626, 110362, 263632, 274719, 166862, 235023, 166852, 120654, 60579, 80755, 263600, 198293, 263598, 223309, 80744, 263596, 80709, 234986, 234982, 25726, 25721, 25709, 33507, 33505, 33500, 234953, 263565, 166830, 33496, 166821, 166817, 166822, 64956, 166823, 64973, 166811, 166810, 64965, 166820, 80695, 80694, 185244, 185260, 80691, 263526, 151169, 80685, 280910, 210837, 33468, 166776]"
MCD,2016-09-30,0.0,0.4547594,0,"[155201, 186825, 155198, 155193, 155190, 155181, 155183, 155176, 155170, 155175, 122564, 227186, 135559, 135557, 193533, 155117, 209661, 155079, 155073, 155072, 155071, 183785, 155060, 155057, 275659, 183781, 155041, 155043, 155038, 155032, 155030, 155028, 155027, 155026, 155015, 247379, 155003, 183761, 183762, 154990, 193455, 154970, 183758, 183760, 186814, 154950, 154953, 154938, 154955, 186811, 154914, 154913, 154905, 154904, 154903, 154907, 154899, 154882, 154879, 183742, 183741]"
MGM,2022-03-31,0.0,0.4700168,0,"[280401, 280397, 210763, 280399, 280400, 280391, 280368, 280369, 280372, 280392, 280373, 280390, 280386, 280379, 280377, 280365, 280363, 280366, 250193, 280354, 280350, 280356, 25255, 198016, 280349, 280348, 280342, 280341, 280332, 280333, 126959, 280327, 280319, 280317, 280330, 280312, 280313, 280315, 280307, 280305, 280314, 280308, 280316, 280301, 280297, 280293, 280292, 280291, 114454, 280284, 280286, 280288, 280289, 280279, 280280, 280281, 280274, 280275, 280276, 280272, 280265, 280267, 280268, 280269, 280270, 243048, 280262, 280257, 280263, 280264]"
MSFT,2023-09-30,1.0,0.44963792,0,"[7768, 7775, 7771, 7765, 72638, 97856, 7764, 7716, 7706, 63339, 7711, 7756, 7759, 97851, 7730, 7722, 7693, 163085, 7670, 163087, 163086, 97826, 97833, 97825, 163069, 72624, 72614, 97804, 97793, 7627, 7639, 72616, 97806, 163070, 97807, 97810, 97791, 163071, 97788, 163060, 7549, 163061, 7574, 7565, 7558, 7576, 72603, 7590, 97758, 259091, 219405, 7595, 7585, 97724, 97718, 97716, 97741, 7523, 163036, 203860, 97743, 7505, 97700, 97704, 7496, 7499, 118706, 163021, 30520, 97696, 7489, 7478, 7481, 7474, 7482, 7465, 173736, 7464, 7469, 97676, 219401, 43692, 7466, 162993, 162995, 7429, 7444, 97648, 7423, 7426, 97662, 7445, 97650, 97639, 97636, 97667, 7410, 162980, 7387, 162983, 72560, 7420, 7414, 7400, 72564, 97623, 97605, 97604, 97599, 97596, 97588, 97594, 97624, 59828, 7353, 7354, 7368, 142375, 97572, 207562, 207560, 259025, 7352, 7369, 30485, 72538, 219383, 7338, 162958, 7327, 97533, 222823, 97535, 259015, 97555, 106251, 7304, 7317, 7326, 222830, 271071, 222813, 7292, 97509, 7294, 7290, 7287, 39369, 228981, 72511, 228987, 228992, 229000, 7277, 7232, 7218, 7224, 7230, 97465, 97469, 7237, 97479, 97472, 7275, 7270, 7265, 7262, 7256, 7279, 21898, 7233, 97484, 97482, 7243, 97447, 97446, 109258, 109251, 7162, 249429, 56977, 72506, 97430, 109244, 97448, 142340, 7160, 7203, 97436, 97438, 97435, 97433, 97431, 7155, 97449, 7200, 7190, 7189, 7181, 7167, 7202, 228925, 162912, 228955, 162919, 162917, 162911, 228945, 162925, 228949, 162926, 228940, 97410, 228964, 7111, 7146, 97409, 7148, 97414, 7108, 7115, 7147, 7118, 7106, 7124, 7131, 7134, 97408, 97412, 7121, 97386, 7098, 7095, 7092, 7091, 7074, 7070, 258960, 97397, 97385, 97369, 97378, 97365, 97383, 162904, 162907, 162902, 97368, 97370, 97372, 97367, 7043, 7024, 7037, 7036, 142319, 7012, 7053, 7039, 7041, 228857, 97352, 97355, 97358, 30449, 30440, 97335, 97325, 97333, 6997, 6993, 6991, 6990, 97310, 97318, 97320, 97322, 97323, 97311, 97288, 6961, 6970, 6985, 6960, 180452, 97304, 180459, 97290, 97281, 97285, 97280, 258933, 258928, 258922, 72461, 97298, 6929, 72448, 97258, 97234, 203619, 205604, 205607, 6917, 203605, 97253, 97242, 97257, 97240, 97239, 97254, 97238, 97236, 97314, 97207, 39308, 97193, 6904, 6916, 39288, 97206, 97209, 6871, 97223, 6873, 97228, 6869, 6899, 97191, 97205, 97213, 6883, 228829, 6863, 6843, 72432, 6848, 6898, 228825, 276532, 188174, 72417, 276530, 72418, 276531, 6858, 72426, 6865, 97199, 6853, 6809, 97180, 6808, 72400, 188134, 72409, 72414, 6840, 72407, 6826, 162825, 6832, 188158, 188163, 258879, 63259, 6827, 6845, 6838, 6833, 188129, 6793, 72366, 6766, 6775, 6777, 6781, 72350, 6805, 6768, 72390, 72379, 97143, 6796, 6753, 97144, 148957, 162816, 6722, 6744, 6726, 6750, 6754, 162803, 173727, 207548, 219358, 6648, 6597, 6626, 6567, 72329, 6611, 30389, 24212, 30408, 97129, 258801, 97124, 228802, 228803, 228804, 225391, 72281, 97110, 97090, 97103, 97105, 6528, 6514, 228795, 6560, 6545, 6531, 222059, 6515, 6482, 72258, 72243, 6509, 72272, 72233, 72234, 72236, 72205, 6408, 6413, 97056, 6442, 6440, 6425, 6415, 6406, 6405, 97050, 6404, 6377, 173718, 6357, 72180, 6443, 97063, 6213, 6343, 6340, 162745, 6199, 197532, 219336, 6215, 6307, 6196, 6294, 139295, 6265, 6251, 6244, 6209, 6227, 219337, 72167, 72168, 72170, 97001, 6275, 162734, 72150, 162733, 6173, 6163, 6153, 96972, 6167, 96954, 72140, 96956, 6117, 96955, 6082, 6079, 273288, 56861, 6097, 72134, 6050, 113374, 6043, 6049, 96938, 96937, 96898, 96897, 96878, 96862, 96864, 96866, 96872, 6023, 96873, 96881, 6012, 96890, 6009, 96845, 96832, 96819, 96834, 96835, 96816, 96838, 5986, 96837, 96806, 5936, 5948, 5958, 5965, 5967, 5973, 96813, 5907, 5900, 5905, 5906, 5903, 96796, 24199, 5908, 24197, 5902, 5909, 5913, 5914, 5928, 5933, 5897, 5904, 96795, 72086, 96775, 5836, 5851, 5866, 5868, 72074, 72077, 96730, 5869, 5787, 96703, 72066, 96710, 180362, 5803, 96711, 5782, 5800, 72062, 96695, 96688, 96677, 5785, 5775, 5764, 5730, 258640, 5733, 96651, 145911, 30334, 5694, 96631, 5684, 5663, 5638, 24182, 5633, 96617, 96630, 258621, 63186, 96597, 5618, 5620, 5621, 5623, 96587, 96588, 162647, 5600, 96579, 162646, 5573, 5568, 5549, 5559, 96540, 5533, 5544, 5542, 5535, 96527, 30310, 96529, 5540, 96523, 219290, 270977, 96521, 71982, 96510, 96514, 270972, 270968, 270982, 228671, 5507, 71969, 71967, 71956, 71953, 96502, 71945, 96504, 96492, 96505, 71950, 5495, 5524, 5461, 5458, 5528, 96490, 5504, 5526, 162635, 5476, 5473, 5472, 5496, 96458, 71914, 71938, 71931, 71924, 71920, 71917, 5430, 5427, 5426, 5399, 96454, 30293, 5425, 30281, 30290, 5409, 96453, 5367, 5362, 5364, 180342, 180341, 180340, 96419, 5370, 5386, 5361, 96426, 5357, 5356, 30277, 30276, 5371, 5351, 71870, 96401, 71875, 96387, 96390, 96397, 96359, 96366, 5295, 96357, 5300, 5293, 162604, 158320, 5288, 5272, 188103, 71840, 5266, 5257, 162584, 96341, 96320, 188102, 5236, 5246, 5248, 203180, 5215, 5235, 162571, 162569, 96287, 5189, 5190, 5118, 30238, 30240, 5186, 30241, 5177, 203162, 71807, 162537, 5170, 96274, 96279, 5171, 162542, 5168, 5152, 5145, 5142, 5148, 5134, 5133, 5128, 5123, 5141, 162449, 188097, 162450, 5109, 30229, 30231, 162448, 5108, 71787, 96237, 96225, 96222, 5117, 142270, 162451, 175573, 5089, 162421, 162423, 228576, 5078, 96187, 5041, 96159, 96183, 5005, 258524, 5025, 162402, 5024, 162403, 5017, 5006, 5004, 5002, 4998, 4997, 4970, 4963, 4947, 96162, 4921, 30193, 4974, 4943, 203077, 96164, 258496, 71752, 4988, 4979, 4978, 4976, 162386, 4972, 162381, 4827, 4853, 4895, 4897, 96144, 258493, 4794, 162380, 4825, 30177, 30178, 4826, 4824, 71733, 4675, 4672, 4678, 242511, 4667, 4693, 4760, 4718, 4719, 4720, 4721, 4659, 4708, 162379, 4710, 96134, 96132, 96131, 96126, 96112, 96108, 96106, 4754, 188087, 4762, 30167, 4774, 30164, 96135, 4646, 96089, 4642, 96070, 30147, 96076, 30143, 258466, 258470, 113308, 4551, 4555, 4515, 4518, 4524, 4613, 4612, 4559, 4567, 4573, 4581, 4591, 4605, 4528, 96027, 4441, 96036, 207506, 96028, 4450, 96043, 30125, 113293, 96047, 96031, 4500, 4367, 30127, 4379, 96019, 4401, 96012, 4380, 162369, 4452, 4453, 4462, 96007, 4476, 4478, 4481, 4495, 4413, 4471, 4361, 63049, 4300, 95987, 4311, 4313, 4292, 4350, 203002, 4362, 4250, 4222, 4252, 4255, 4234, 30118, 4363, 4253, 4302, 4284, 4199, 4203, 4158, 162368, 95962, 4163, 4166, 4213, 95961, 4137, 4173, 30042, 95930, 95959, 95937, 95958, 30035, 95932, 30017, 95931, 4102, 4103, 4101, 4116, 30025, 95900, 4032, 4043, 3964, 118479, 71661, 95852, 95860, 95851, 3984, 95817, 71631, 95814, 95804, 71629, 95815, 95796, 29958, 3936, 3904, 29959, 29961, 258401, 3946, 95782, 3842, 95777, 3862, 3883, 71615, 3876, 95772, 3845, 95775, 3841, 3835, 71617, 228399, 29937, 3786, 3815, 3779, 3802, 3801, 3800, 3778, 3803, 3754, 95643, 3743, 202753, 202755, 279336, 202744, 3758, 3756, 3755, 3741, 202773, 3740, 95644, 95646, 95660, 95664, 95642, 202746, 3712, 3723, 3731, 3735, 95636, 71585, 95627, 95603, 95598, 3688, 71574, 95587, 3674, 95505, 3672, 3657, 202728, 95521, 95565, 95583, 95555, 95550, 95524, 95549, 95476, 3637, 3643, 95460, 3592, 95480, 3635, 95479, 71560, 3630, 95472, 3625, 3633, 3602, 3615, 95459, 29902, 95425, 29892, 95429, 95496, 95494, 3579, 3583, 3595, 95501, 162326, 3562, 95359, 95362, 95365, 95395, 95411, 162325, 29889, 71549, 3564, 3574, 3568, 3567, 3521, 3533, 3534, 3552, 29886, 3459, 3465, 95347, 3452, 95327, 29884, 29883, 3460, 3485, 3477, 3496, 3509, 3490, 3495, 3497, 3500, 3472, 3505, 71528, 95346, 3468, 3456, 71525, 95261, 71518, 95309, 95305, 95308, 3407, 95313, 95297, 3455, 3411, 3440, 3433, 3414, 3410, 3408, 3406, 3400, 95300, 95302, 95275, 3447, 95274]"
IBM,2017-06-30,0.0,0.4492531,0,"[252016, 170905, 92012, 104465, 27301, 252021, 252019, 252018, 154293, 91949, 252008, 206381, 68069, 252011, 170890, 27279, 27270, 27276, 91761, 91755, 91737, 170882, 251993, 193022, 133842, 211632, 170873, 193005, 240563, 133825, 170872, 170871, 170870, 240569, 111603, 192991, 240550, 170861, 240538, 143848, 143846, 192966, 251980, 251982, 192963, 91665, 224075, 91630, 251979, 133725, 91586, 216277, 91537, 216257, 216264, 251968, 216255, 133700, 67989, 91459, 251966, 91394, 27227, 111592, 27222, 27220, 170788, 170789, 91309, 170784, 45465, 170772, 37065, 37066, 251940, 170756, 42554, 91073, 170738, 170737, 170736, 154054, 154058, 170729, 240373, 251909, 251912, 90821, 37022, 170722, 170724, 37023, 51228, 51230, 51229, 27187, 27192, 27191, 27189, 27190, 90653, 37001, 27184, 36985, 90624, 90631, 170716, 174713, 90523, 170691, 170690, 27146]"
GM,2022-09-30,0.0,0.39584205,0,"[231452, 231328, 76061, 19525, 276810, 276813, 222549, 19444, 19433, 19410, 19307, 208868, 260775, 260761, 213887, 19074, 19060, 19035, 105371, 213870, 64008, 213873, 64010, 18891, 260716, 18694, 18682, 18570, 18478, 18345, 18314, 17955, 18005, 17957, 105356, 17743, 260576, 125012, 150096, 17474, 17463, 17183, 17198, 17173]"
F,2022-09-30,1.0,0.36619547,0,"[184995, 20177, 20080, 20060, 19523, 150229, 231312, 150228, 260795, 173929, 19284, 19319, 208868, 19308, 19326, 19264, 19075, 75877, 213873, 213870, 64008, 64010, 18912, 280045, 18487, 18415, 213833, 184979, 18196, 213828, 17963, 260601, 17962, 17596, 113991, 113989, 17552, 17527, 17518, 150093, 17457, 17463, 17473, 17474, 17476, 184973, 164478, 17475, 17419, 17434, 17446, 17413, 17389, 17183, 75361, 17198, 17173]"
HPQ,2022-06-30,0.0,0.40602285,0,"[250077, 250074, 250072, 250071, 250069, 250070, 261182, 250068, 250065, 250067, 250053, 250050, 250048, 250047, 250044, 231917, 250015, 250030, 250062, 250054, 250061, 250042, 250058, 250037, 250036, 250033, 250029, 250028, 250027, 250026, 250060, 250024, 250022, 250017, 250016, 250059, 250019, 250021, 250018, 250008, 250013, 250010, 64211, 250003, 250000, 250001, 249999, 249998, 77170, 249995, 40690, 249992, 60266, 40670, 40666, 40674, 249988, 249987, 249989, 40656, 40652, 40645, 249986, 249983, 40635, 40649, 40639, 249977, 40630, 249982, 249981, 249978, 40625, 40618, 40600, 40584, 40592, 249967, 249975, 249972, 249964, 249965, 249974, 40567, 40557, 249973, 249969, 249970, 40561, 40544, 40536, 76875, 40517, 249961, 249957, 249955, 40456, 76790, 40460, 60213, 249954, 261038, 125955, 249942, 125933, 125927, 249946, 125883, 125885, 249935, 249934, 249930, 249925, 249928, 64134, 249922, 164989, 164991, 164985, 249921, 249919, 249915, 164970, 249907, 249910, 249905, 249908, 40259, 40261, 164947, 76522, 164961, 249894, 249902, 164915, 249891, 249892, 249899, 225634, 44061, 44063, 249883, 249882, 249885, 20904, 249886, 114159, 185032, 76365, 249878, 249879, 125637, 249877, 20464]"
