Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,annual_raw_eps,annual_diluted_eps
TROW,10-K (Annual report),2022-02-24,2021-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316922000005/trow-20211231.htm,0001113169-22-000005,TROW/0001113169-22-000005,,
TROW,10-K (Annual report),2021-02-11,2020-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316921000006/trow-20201231.htm,0001113169-21-000006,TROW/0001113169-21-000006,,
TROW,10-K (Annual report),2020-02-13,2019-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316920000008/a201910k.htm,0001113169-20-000008,TROW/0001113169-20-000008,,
TROW,10-K (Annual report),2019-02-13,2018-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316919000011/a201810k.htm,0001113169-19-000011,TROW/0001113169-19-000011,,
TROW,10-K (Annual report),2018-02-16,2017-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316918000009/a201710k.htm,0001113169-18-000009,TROW/0001113169-18-000009,,
TROW,10-K (Annual report),2017-02-07,2016-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316917000014/a201610k.htm,0001113169-17-000014,TROW/0001113169-17-000014,,
TROW,10-K (Annual report),2016-02-05,2015-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/a201510k.htm,0001113169-16-000033,TROW/0001113169-16-000033,,
TROW,10-K (Annual report),2015-02-05,2014-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316915000007/a201410k.htm,0001113169-15-000007,TROW/0001113169-15-000007,,
TROW,10-K (Annual report),2014-02-04,2013-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316914000007/a201310k.htm,0001113169-14-000007,TROW/0001113169-14-000007,,
TROW,10-K (Annual report),2013-02-05,2012-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000111316913000010/a201210k.htm,0001113169-13-000010,TROW/0001113169-13-000010,,
TROW,10-K (Annual report),2012-02-03,2011-12-31,https://www.sec.gov/Archives/edgar/data/1113169/000119312512038736/d292752d10k.htm,0001193125-12-038736,TROW/0001193125-12-038736,,
ORCL,10-K (Annual report),2024-06-20,2024-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm,0000950170-24-075605,ORCL/0000950170-24-075605,,
ORCL,10-K (Annual report),2023-06-20,2023-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/orcl-20230531.htm,0000950170-23-028914,ORCL/0000950170-23-028914,,
ORCL,10-K (Annual report),2022-06-21,2022-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459022023675/orcl-10k_20220531.htm,0001564590-22-023675,ORCL/0001564590-22-023675,,
ORCL,10-K (Annual report),2021-06-21,2021-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/orcl-10k_20210531.htm,0001564590-21-033616,ORCL/0001564590-21-033616,,
ORCL,10-K (Annual report),2020-06-22,2020-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/orcl-10k_20200531.htm,0001564590-20-030125,ORCL/0001564590-20-030125,,
ORCL,10-K (Annual report),2019-06-21,2019-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/orcl-10k_20190531.htm,0001564590-19-023119,ORCL/0001564590-19-023119,,
ORCL,10-K (Annual report),2018-06-22,2018-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/d568983d10k.htm,0001193125-18-201034,ORCL/0001193125-18-201034,,
ORCL,10-K (Annual report),2017-06-27,2017-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/d385998d10k.htm,0001193125-17-214833,ORCL/0001193125-17-214833,,
ORCL,10-K (Annual report),2016-06-22,2016-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312516628942/d203801d10k.htm,0001193125-16-628942,ORCL/0001193125-16-628942,,
ORCL,10-K (Annual report),2015-06-25,2015-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312515235239/d920711d10k.htm,0001193125-15-235239,ORCL/0001193125-15-235239,,
ORCL,10-K (Annual report),2014-06-26,2014-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312514251351/d725622d10k.htm,0001193125-14-251351,ORCL/0001193125-14-251351,,
ORCL,10-K (Annual report),2013-06-26,2013-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312513272832/d531515d10k.htm,0001193125-13-272832,ORCL/0001193125-13-272832,,
ORCL,10-K (Annual report),2012-06-26,2012-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312512284007/d369484d10k.htm,0001193125-12-284007,ORCL/0001193125-12-284007,,
CB,10-K (Annual report),2024-02-23,2023-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615924000003/cb-20231231.htm,0000896159-24-000003,CB/0000896159-24-000003,,
CB,10-K (Annual report),2023-02-24,2022-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615923000007/cb-20221231.htm,0000896159-23-000007,CB/0000896159-23-000007,,
CB,10-K (Annual report),2022-02-24,2021-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615922000005/cb-20211231.htm,0000896159-22-000005,CB/0000896159-22-000005,,
CB,10-K (Annual report),2021-02-25,2020-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615921000003/cb-20201231.htm,0000896159-21-000003,CB/0000896159-21-000003,,
CB,10-K (Annual report),2020-02-27,2019-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615920000003/cb-12312019x10k.htm,0000896159-20-000003,CB/0000896159-20-000003,,
CB,10-K (Annual report),2019-02-28,2018-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615919000005/cb-12312018x10k.htm,0000896159-19-000005,CB/0000896159-19-000005,,
CB,10-K (Annual report),2018-02-23,2017-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615918000002/cb-12312017x10k.htm,0000896159-18-000002,CB/0000896159-18-000002,,
CB,10-K (Annual report),2017-02-28,2016-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615917000004/cb-12312016x10k.htm,0000896159-17-000004,CB/0000896159-17-000004,,
CB,10-K (Annual report),2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615916000027/cb-1231201510k.htm,0000896159-16-000027,CB/0000896159-16-000027,,
CB,10-K (Annual report),2015-02-27,2014-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615915000006/ace-12312014x10k.htm,0000896159-15-000006,CB/0000896159-15-000006,,
CB,10-K (Annual report),2014-02-28,2013-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615914000003/ace-12312013x10k.htm,0000896159-14-000003,CB/0000896159-14-000003,,
CB,10-K (Annual report),2013-02-28,2012-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615913000003/ace-12312012x10k.htm,0000896159-13-000003,CB/0000896159-13-000003,,
CB,10-K (Annual report),2012-02-24,2011-12-31,https://www.sec.gov/Archives/edgar/data/896159/000119312512078111/d267038d10k.htm,0001193125-12-078111,CB/0001193125-12-078111,,
PHM,10-K (Annual report),2024-02-05,2023-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241624000010/phm-20231231.htm,0000822416-24-000010,PHM/0000822416-24-000010,,
PHM,10-K (Annual report),2023-02-06,2022-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241623000007/phm-20221231.htm,0000822416-23-000007,PHM/0000822416-23-000007,,
PHM,10-K (Annual report),2022-02-07,2021-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241622000007/phm-20211231.htm,0000822416-22-000007,PHM/0000822416-22-000007,,
PHM,10-K (Annual report),2021-02-02,2020-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241621000007/phm-20201231.htm,0000822416-21-000007,PHM/0000822416-21-000007,,
PHM,10-K (Annual report),2020-01-30,2019-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241620000007/a201910-k.htm,0000822416-20-000007,PHM/0000822416-20-000007,,
PHM,10-K (Annual report),2019-01-31,2018-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241619000008/a201810-k.htm,0000822416-19-000008,PHM/0000822416-19-000008,,
PHM,10-K (Annual report),2018-02-07,2017-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241618000009/a201710-k.htm,0000822416-18-000009,PHM/0000822416-18-000009,,
PHM,10-K (Annual report),2017-02-01,2016-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241617000008/a201610-k.htm,0000822416-17-000008,PHM/0000822416-17-000008,,
PHM,10-K (Annual report),2016-02-08,2015-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241616000048/a201510-k.htm,0000822416-16-000048,PHM/0000822416-16-000048,,
PHM,10-K (Annual report),2015-02-04,2014-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241615000007/a201410-k.htm,0000822416-15-000007,PHM/0000822416-15-000007,,
PHM,10-K (Annual report),2014-02-05,2013-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241614000010/a201310-k.htm,0000822416-14-000010,PHM/0000822416-14-000010,,
PHM,10-K (Annual report),2013-02-06,2012-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241613000006/a201210-k.htm,0000822416-13-000006,PHM/0000822416-13-000006,,
PHM,10-K (Annual report),2012-02-09,2011-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241612000010/phm-12312011x10k.htm,0000822416-12-000010,PHM/0000822416-12-000010,,
TSLA,10-K (Annual report),2024-01-29,2023-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000162828024002390/tsla-20231231.htm,0001628280-24-002390,TSLA/0001628280-24-002390,,
TSLA,10-K (Annual report),2023-01-31,2022-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000095017023001409/tsla-20221231.htm,0000950170-23-001409,TSLA/0000950170-23-001409,,
TSLA,10-K (Annual report),2022-02-07,2021-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000095017022000796/tsla-20211231.htm,0000950170-22-000796,TSLA/0000950170-22-000796,,
TSLA,10-K (Annual report),2021-02-08,2020-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000156459021004599/tsla-10k_20201231.htm,0001564590-21-004599,TSLA/0001564590-21-004599,,
TSLA,10-K (Annual report),2020-02-13,2019-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000156459020004475/tsla-10k_20191231.htm,0001564590-20-004475,TSLA/0001564590-20-004475,,
TSLA,10-K (Annual report),2019-02-19,2018-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000156459019003165/tsla-10k_20181231.htm,0001564590-19-003165,TSLA/0001564590-19-003165,,
TSLA,10-K (Annual report),2018-02-23,2017-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000156459018002956/tsla-10k_20171231.htm,0001564590-18-002956,TSLA/0001564590-18-002956,,
TSLA,10-K (Annual report),2017-03-01,2016-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000156459017003118/tsla-10k_20161231.htm,0001564590-17-003118,TSLA/0001564590-17-003118,,
TSLA,10-K (Annual report),2016-02-24,2015-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000156459016013195/tsla-10k_20151231.htm,0001564590-16-013195,TSLA/0001564590-16-013195,,
TSLA,10-K (Annual report),2015-02-26,2014-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000156459015001031/tsla-10k_20141231.htm,0001564590-15-001031,TSLA/0001564590-15-001031,,
TSLA,10-K (Annual report),2014-02-26,2013-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000119312514069681/d668062d10k.htm,0001193125-14-069681,TSLA/0001193125-14-069681,,
TSLA,10-K (Annual report),2013-03-07,2012-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000119312513096241/d452995d10k.htm,0001193125-13-096241,TSLA/0001193125-13-096241,,
TSLA,10-K (Annual report),2012-02-27,2011-12-31,https://www.sec.gov/Archives/edgar/data/1318605/000119312512081990/d279413d10k.htm,0001193125-12-081990,TSLA/0001193125-12-081990,,
DRI,10-K (Annual report),2024-07-19,2024-05-26,https://www.sec.gov/Archives/edgar/data/940944/000094094424000035/dri-20240526.htm,0000940944-24-000035,DRI/0000940944-24-000035,,
DRI,10-K (Annual report),2023-07-21,2023-05-28,https://www.sec.gov/Archives/edgar/data/940944/000094094423000037/dri-20230528.htm,0000940944-23-000037,DRI/0000940944-23-000037,,
DRI,10-K (Annual report),2022-07-22,2022-05-29,https://www.sec.gov/Archives/edgar/data/940944/000094094422000042/dri-20220529.htm,0000940944-22-000042,DRI/0000940944-22-000042,,
DRI,10-K (Annual report),2021-07-23,2021-05-30,https://www.sec.gov/Archives/edgar/data/940944/000094094421000041/dri-20210530.htm,0000940944-21-000041,DRI/0000940944-21-000041,,
DRI,10-K (Annual report),2020-07-24,2020-05-31,https://www.sec.gov/Archives/edgar/data/940944/000094094420000046/dri-202010xk.htm,0000940944-20-000046,DRI/0000940944-20-000046,,
DRI,10-K (Annual report),2019-07-19,2019-05-26,https://www.sec.gov/Archives/edgar/data/940944/000094094419000025/dri-201910xk.htm,0000940944-19-000025,DRI/0000940944-19-000025,,
DRI,10-K (Annual report),2018-07-20,2018-05-27,https://www.sec.gov/Archives/edgar/data/940944/000094094418000050/dri-201810xk.htm,0000940944-18-000050,DRI/0000940944-18-000050,,
DRI,10-K (Annual report),2017-07-21,2017-05-28,https://www.sec.gov/Archives/edgar/data/940944/000094094417000027/dri-201710xk.htm,0000940944-17-000027,DRI/0000940944-17-000027,,
DRI,10-K (Annual report),2016-07-25,2016-05-29,https://www.sec.gov/Archives/edgar/data/940944/000094094416000116/dri-201610xk.htm,0000940944-16-000116,DRI/0000940944-16-000116,,
DRI,10-K (Annual report),2015-07-24,2015-05-31,https://www.sec.gov/Archives/edgar/data/940944/000094094415000039/dri-201510xk.htm,0000940944-15-000039,DRI/0000940944-15-000039,,
DRI,10-K (Annual report),2014-07-18,2014-05-25,https://www.sec.gov/Archives/edgar/data/940944/000094094414000064/dri-201410xk.htm,0000940944-14-000064,DRI/0000940944-14-000064,,
DRI,10-K (Annual report),2013-07-19,2013-05-26,https://www.sec.gov/Archives/edgar/data/940944/000094094413000027/dri-201310xk.htm,0000940944-13-000027,DRI/0000940944-13-000027,,
DRI,10-K (Annual report),2012-07-20,2012-05-27,https://www.sec.gov/Archives/edgar/data/940944/000094094412000031/dri-201210xk.htm,0000940944-12-000031,DRI/0000940944-12-000031,,
WYNN,10-K (Annual report),2024-02-23,2023-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492224000046/wynn-20231231.htm,0001174922-24-000046,WYNN/0001174922-24-000046,,
WYNN,10-K (Annual report),2023-02-27,2022-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492223000048/wynn-20221231.htm,0001174922-23-000048,WYNN/0001174922-23-000048,,
WYNN,10-K (Annual report),2022-02-28,2021-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492222000031/wynn-20211231.htm,0001174922-22-000031,WYNN/0001174922-22-000031,,
WYNN,10-K (Annual report),2021-02-26,2020-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492221000029/wynn-20201231.htm,0001174922-21-000029,WYNN/0001174922-21-000029,,
WYNN,10-K (Annual report),2020-02-28,2019-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492220000024/wynn-20191231.htm,0001174922-20-000024,WYNN/0001174922-20-000024,,
WYNN,10-K (Annual report),2019-02-28,2018-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492219000021/wrl-20181231x10k.htm,0001174922-19-000021,WYNN/0001174922-19-000021,,
WYNN,10-K (Annual report),2018-02-28,2017-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492218000019/wrl-20171231x10k.htm,0001174922-18-000019,WYNN/0001174922-18-000019,,
WYNN,10-K (Annual report),2017-02-24,2016-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492217000027/wrl-20161231x10k.htm,0001174922-17-000027,WYNN/0001174922-17-000027,,
WYNN,10-K (Annual report),2016-02-29,2015-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492216000144/wrl-20151231x10k.htm,0001174922-16-000144,WYNN/0001174922-16-000144,,
WYNN,10-K (Annual report),2015-03-02,2014-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000117492215000021/wrl-20141231x10k.htm,0001174922-15-000021,WYNN/0001174922-15-000021,,
WYNN,10-K (Annual report),2014-02-28,2013-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000119312514077632/d644551d10k.htm,0001193125-14-077632,WYNN/0001193125-14-077632,,
WYNN,10-K (Annual report),2013-03-01,2012-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000119312513087674/d459372d10k.htm,0001193125-13-087674,WYNN/0001193125-13-087674,,
WYNN,10-K (Annual report),2012-02-29,2011-12-31,https://www.sec.gov/Archives/edgar/data/1174922/000119312512089377/d272879d10k.htm,0001193125-12-089377,WYNN/0001193125-12-089377,,
FTNT,10-K (Annual report),2024-02-26,2023-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203924000014/ftnt-20231231.htm,0001262039-24-000014,FTNT/0001262039-24-000014,,
FTNT,10-K (Annual report),2023-02-24,2022-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203923000010/ftnt-20221231.htm,0001262039-23-000010,FTNT/0001262039-23-000010,,
FTNT,10-K (Annual report),2022-02-25,2021-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/ftnt-20211231.htm,0001262039-22-000008,FTNT/0001262039-22-000008,,
FTNT,10-K (Annual report),2021-02-19,2020-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203921000008/ftnt-20201231.htm,0001262039-21-000008,FTNT/0001262039-21-000008,,
FTNT,10-K (Annual report),2020-02-26,2019-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203920000011/ftnt-201910xk.htm,0001262039-20-000011,FTNT/0001262039-20-000011,,
FTNT,10-K (Annual report),2019-02-27,2018-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203919000006/ftnt-201810xk.htm,0001262039-19-000006,FTNT/0001262039-19-000006,,
FTNT,10-K (Annual report),2018-02-26,2017-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203918000009/ftnt-201710xk.htm,0001262039-18-000009,FTNT/0001262039-18-000009,,
FTNT,10-K (Annual report),2017-03-01,2016-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203917000008/ftnt-201610k.htm,0001262039-17-000008,FTNT/0001262039-17-000008,,
FTNT,10-K (Annual report),2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203916000053/ftnt-201510k.htm,0001262039-16-000053,FTNT/0001262039-16-000053,,
FTNT,10-K (Annual report),2015-03-02,2014-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203915000009/ftnt-201410k.htm,0001262039-15-000009,FTNT/0001262039-15-000009,,
FTNT,10-K (Annual report),2014-03-03,2013-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203914000007/ftnt-201310k.htm,0001262039-14-000007,FTNT/0001262039-14-000007,,
FTNT,10-K (Annual report),2013-02-27,2012-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203913000009/ftnt-201210k.htm,0001262039-13-000009,FTNT/0001262039-13-000009,,
FTNT,10-K (Annual report),2012-02-28,2011-12-31,https://www.sec.gov/Archives/edgar/data/1262039/000126203912000013/ftnt-201110k.htm,0001262039-12-000013,FTNT/0001262039-12-000013,,
CRM,10-K (Annual report),2024-03-06,2024-01-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852424000005/crm-20240131.htm,0001108524-24-000005,CRM/0001108524-24-000005,,
CRM,10-K (Annual report),2023-03-08,2023-01-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852423000011/crm-20230131.htm,0001108524-23-000011,CRM/0001108524-23-000011,,
